,Unnamed: 0,Date,Hour,Dew_Point,Derece,Yükseklik Ölçer,Rüzgar Hızı,Görünürlük,Year,Month,Day,Bulut,Yeni_Bulut
11890,3118,2021-09-17,22:20,16.0,23,1012,11.1,"10,00",2021,9,17,Bulut Tavanı ve Görüş Temiz,1
11891,3119,2021-09-18,00:20,17.0,22,1012,7.41,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11892,3120,2021-09-18,02:20,17.0,22,1012,3.7,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11893,3121,2021-09-18,04:20,17.0,21,1011,0.0,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11894,3122,2021-09-18,06:20,17.0,22,1011,7.41,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11895,3123,2021-09-18,08:20,17.0,23,1011,9.26,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11896,3124,2021-09-18,10:20,16.0,25,1011,14.8,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11897,3125,2021-09-18,12:20,16.0,26,1011,14.8,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11898,3126,2021-09-18,14:20,14.0,27,1010,9.26,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11899,3127,2021-09-18,16:20,15.0,29,1009,9.26,"10,00",2021,9,18,Bulut Tavanı ve Görüş Temiz,1
11900,3128,2021-09-18,18:20,15.0,27,1009,7.41,"10,00",2021,9,18,Parçalı Bulutlu,3
11901,3129,2021-09-18,20:20,16.0,25,1010,7.41,"10,00",2021,9,18,Çok bulutlu,2
11902,3130,2021-09-18,22:20,16.0,23,1011,9.26,"10,00",2021,9,18,Parçalı Bulutlu,3
11903,3131,2021-09-19,00:20,18.0,22,1012,9.26,"10,00",2021,9,19,Az Bulutlu,4
11904,3132,2021-09-19,02:20,19.0,21,1013,7.41,"10,00",2021,9,19,Az Bulutlu,4
11905,3133,2021-09-19,04:20,18.0,20,1013,9.26,"10,00",2021,9,19,Bulut Tavanı ve Görüş Temiz,1
11906,3134,2021-09-19,06:20,17.0,19,1014,0.0,"10,00",2021,9,19,Bulut Tavanı ve Görüş Temiz,1
11907,3135,2021-09-19,08:20,19.0,22,1014,1.85,"10,00",2021,9,19,Bulut Tavanı ve Görüş Temiz,1
11908,3136,2021-09-19,10:20,18.0,24,1015,11.1,"10,00",2021,9,19,Az Bulutlu,4
11909,3137,2021-09-19,12:20,17.0,25,1015,9.26,"10,00",2021,9,19,Az Bulutlu,4
11910,3138,2021-09-19,14:20,17.0,26,1014,9.26,"10,00",2021,9,19,Bulut Tavanı ve Görüş Temiz,1
11911,3139,2021-09-19,16:20,16.0,27,1013,5.56,"10,00",2021,9,19,Bulut Tavanı ve Görüş Temiz,1
11912,3140,2021-09-19,18:20,18.0,25,1012,5.56,"10,00",2021,9,19,Parçalı Bulutlu,3
11913,3141,2021-09-19,20:20,18.0,23,1012,1.85,"10,00",2021,9,19,Çok bulutlu,2
11914,3142,2021-09-19,22:20,19.0,24,1012,3.7,"10,00",2021,9,19,Çok bulutlu,2
11915,3143,2021-09-20,00:20,19.0,23,1013,7.41,"10,00",2021,9,20,Parçalı Bulutlu,3
11916,3144,2021-09-20,02:20,17.0,23,1013,9.26,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11917,3145,2021-09-20,04:20,17.0,22,1013,1.85,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11918,3146,2021-09-20,06:20,17.0,19,1012,3.7,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11919,3147,2021-09-20,08:20,19.0,24,1013,5.56,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11920,3148,2021-09-20,10:20,19.0,26,1013,7.41,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11921,3149,2021-09-20,12:20,16.0,28,1013,7.41,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11922,3150,2021-09-20,14:20,15.0,29,1012,9.26,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11923,3151,2021-09-20,16:20,16.0,29,1011,9.26,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11924,3152,2021-09-20,18:20,18.0,27,1010,7.41,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11925,3153,2021-09-20,20:20,18.0,25,1011,1.85,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11926,3154,2021-09-20,22:20,20.0,24,1012,3.7,"10,00",2021,9,20,Bulut Tavanı ve Görüş Temiz,1
11927,3155,2021-09-21,00:20,19.0,22,1012,5.56,"10,00",2021,9,21,Bulut Tavanı ve Görüş Temiz,1
11928,3156,2021-09-21,02:20,19.0,22,1014,25.9,"10,00",2021,9,21,Az Bulutlu,4
11929,3157,2021-09-21,04:20,17.0,21,1015,27.8,"10,00",2021,9,21,Bulut Tavanı ve Görüş Temiz,1
11930,3158,2021-09-21,06:20,16.0,21,1017,20.4,"10,00",2021,9,21,Çok bulutlu,2
11931,3159,2021-09-21,08:20,15.0,21,1018,27.8,"10,00",2021,9,21,Çok bulutlu,2
11932,3160,2021-09-21,10:20,13.0,22,1019,31.5,"10,00",2021,9,21,Çok bulutlu,2
11933,3161,2021-09-21,12:20,14.0,22,1019,27.8,"10,00",2021,9,21,Çok bulutlu,2
11934,3162,2021-09-21,14:20,13.0,21,1020,27.8,"10,00",2021,9,21,Çok bulutlu,2
11935,3163,2021-09-21,16:20,13.0,21,1020,22.2,"10,00",2021,9,21,Çok bulutlu,2
11936,3164,2021-09-21,18:20,14.0,20,1020,25.9,"10,00",2021,9,21,Çok bulutlu,2
11937,3165,2021-09-21,20:20,13.0,19,1021,25.9,"10,00",2021,9,21,Çok bulutlu,2
11938,3166,2021-09-21,22:20,13.0,18,1021,27.8,"10,00",2021,9,21,Parçalı Bulutlu,3
11939,3167,2021-09-22,00:20,12.0,18,1021,18.5,"10,00",2021,9,22,Parçalı Bulutlu,3
11940,3168,2021-09-22,02:20,11.0,18,1020,14.8,"10,00",2021,9,22,Parçalı Bulutlu,3
11941,3169,2021-09-22,04:20,11.0,18,1020,11.1,"10,00",2021,9,22,Çok bulutlu,2
11942,3170,2021-09-22,06:20,11.0,18,1019,9.26,"10,00",2021,9,22,Çok bulutlu,2
11943,3171,2021-09-22,08:20,10.0,18,1019,9.26,"10,00",2021,9,22,Çok bulutlu,2
11944,3172,2021-09-22,10:20,12.0,18,1019,24.1,"10,00",2021,9,22,Çok bulutlu,2
11945,3173,2021-09-22,12:20,11.0,19,1018,14.8,"10,00",2021,9,22,Çok bulutlu,2
11946,3174,2021-09-22,14:20,10.0,19,1017,16.7,"10,00",2021,9,22,Çok bulutlu,2
11947,3175,2021-09-22,16:20,8.0,20,1016,14.8,"10,00",2021,9,22,Parçalı Bulutlu,3
11948,3176,2021-09-22,18:20,8.0,19,1015,18.5,"10,00",2021,9,22,Çok bulutlu,2
11949,3177,2021-09-22,20:20,10.0,18,1015,16.7,"10,00",2021,9,22,Çok bulutlu,2
11951,3179,2021-09-23,00:20,12.0,14,1015,24.1,"10,00",2021,9,23,Çok bulutlu,2
11952,3180,2021-09-23,02:20,11.0,13,1015,22.2,"10,00",2021,9,23,Çok bulutlu,2
11953,3181,2021-09-23,04:20,11.0,14,1015,14.8,"10,00",2021,9,23,Çok bulutlu,2
11954,3182,2021-09-23,06:20,11.0,14,1014,5.56,"10,00",2021,9,23,Çok bulutlu,2
11955,3183,2021-09-23,08:20,11.0,14,1015,11.1,"10,00",2021,9,23,Çok bulutlu,2
11956,3184,2021-09-23,10:20,11.0,15,1016,22.2,"10,00",2021,9,23,Çok bulutlu,2
11957,3185,2021-09-23,12:20,10.0,17,1016,31.5,"10,00",2021,9,23,Çok bulutlu,2
11958,3186,2021-09-23,14:20,11.0,16,1017,24.1,"10,00",2021,9,23,Çok bulutlu,2
11959,3187,2021-09-23,16:20,8.0,17,1018,29.6,"10,00",2021,9,23,Çok bulutlu,2
11960,3188,2021-09-23,18:20,7.0,16,1019,25.9,"10,00",2021,9,23,Parçalı Bulutlu,3
11961,3189,2021-09-23,20:20,9.0,15,1019,7.41,"10,00",2021,9,23,Parçalı Bulutlu,3
11962,3190,2021-09-23,22:20,9.0,15,1019,3.7,"10,00",2021,9,23,Çok bulutlu,2
11963,3191,2021-09-24,00:20,10.0,14,1020,7.41,"10,00",2021,9,24,Çok bulutlu,2
11964,3192,2021-09-24,02:20,10.0,14,1019,3.7,"10,00",2021,9,24,Çok bulutlu,2
11965,3193,2021-09-24,04:20,10.0,14,1019,7.41,"10,00",2021,9,24,Çok bulutlu,2
11966,3194,2021-09-24,06:20,10.0,14,1019,1.85,"10,00",2021,9,24,Çok bulutlu,2
11967,3195,2021-09-24,08:20,10.0,15,1019,11.1,"10,00",2021,9,24,Bulut Tavanı ve Görüş Temiz,1
11968,3196,2021-09-24,10:20,9.0,18,1019,9.26,"10,00",2021,9,24,Bulut Tavanı ve Görüş Temiz,1
11969,3197,2021-09-24,12:20,9.0,19,1019,16.7,"10,00",2021,9,24,Parçalı Bulutlu,3
11970,3198,2021-09-24,14:20,10.0,19,1018,16.7,"10,00",2021,9,24,Parçalı Bulutlu,3
11971,3199,2021-09-24,16:20,9.0,20,1017,16.7,"10,00",2021,9,24,Bulut Tavanı ve Görüş Temiz,1
11972,3200,2021-09-24,18:20,8.0,19,1016,14.8,"10,00",2021,9,24,Bulut Tavanı ve Görüş Temiz,1
11973,3201,2021-09-24,20:20,10.0,19,1016,13.0,"10,00",2021,9,24,Bulut Tavanı ve Görüş Temiz,1
11974,3202,2021-09-24,22:20,11.0,19,1017,22.2,"10,00",2021,9,24,Bulut Tavanı ve Görüş Temiz,1
11975,3203,2021-09-25,00:20,13.0,19,1017,25.9,"10,00",2021,9,25,Bulut Tavanı ve Görüş Temiz,1
11976,3204,2021-09-25,02:20,14.0,19,1017,24.1,"10,00",2021,9,25,Bulut Tavanı ve Görüş Temiz,1
11977,3205,2021-09-25,04:20,14.0,19,1017,22.2,"10,00",2021,9,25,Az Bulutlu,4
11978,3206,2021-09-25,06:20,14.0,19,1018,20.4,"10,00",2021,9,25,Bulut Tavanı ve Görüş Temiz,1
11979,3207,2021-09-25,08:20,15.0,19,1019,18.5,"10,00",2021,9,25,Bulut Tavanı ve Görüş Temiz,1
11980,3208,2021-09-25,10:20,16.0,21,1020,14.8,"10,00",2021,9,25,Parçalı Bulutlu,3
11981,3209,2021-09-25,12:20,16.0,21,1021,18.5,"10,00",2021,9,25,Parçalı Bulutlu,3
11982,3210,2021-09-25,14:20,16.0,22,1021,16.7,"10,00",2021,9,25,Çok bulutlu,2
11983,3211,2021-09-25,16:20,15.0,22,1021,5.56,"10,00",2021,9,25,Parçalı Bulutlu,3
11984,3212,2021-09-25,18:20,13.0,22,1021,3.7,"10,00",2021,9,25,Az Bulutlu,4
11985,3213,2021-09-25,20:20,15.0,21,1022,16.7,"10,00",2021,9,25,Bulut Tavanı ve Görüş Temiz,1
11986,3214,2021-09-25,22:20,15.0,20,1022,11.1,"10,00",2021,9,25,Bulut Tavanı ve Görüş Temiz,1
11987,3215,2021-09-26,00:20,15.0,19,1022,7.41,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11988,3216,2021-09-26,02:20,14.0,16,1022,3.7,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11989,3217,2021-09-26,04:20,13.0,15,1022,5.56,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11990,3218,2021-09-26,06:20,13.0,15,1022,7.41,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11991,3219,2021-09-26,08:20,13.0,18,1022,7.41,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11992,3220,2021-09-26,10:20,8.0,23,1023,11.1,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11993,3221,2021-09-26,12:20,10.0,24,1022,11.1,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11994,3222,2021-09-26,14:20,7.0,26,1021,16.7,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11995,3223,2021-09-26,16:20,8.0,26,1021,20.4,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11996,3224,2021-09-26,18:20,11.0,23,1019,20.4,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11997,3225,2021-09-26,20:20,11.0,21,1020,18.5,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11998,3226,2021-09-26,22:20,9.0,20,1020,14.8,"10,00",2021,9,26,Bulut Tavanı ve Görüş Temiz,1
11999,3227,2021-09-27,00:20,12.0,19,1019,18.5,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12000,3228,2021-09-27,02:20,13.0,18,1019,7.41,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12001,3229,2021-09-27,04:20,13.0,18,1018,16.7,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12002,3230,2021-09-27,06:20,14.0,18,1018,11.1,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12003,3231,2021-09-27,08:20,15.0,20,1018,16.7,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12004,3232,2021-09-27,10:20,13.0,23,1018,25.9,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12005,3233,2021-09-27,12:20,13.0,24,1018,18.5,"9,00",2021,9,27,Az Bulutlu,4
12006,3234,2021-09-27,14:20,13.0,24,1017,25.9,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12007,3235,2021-09-27,16:20,12.0,24,1017,29.6,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12008,3236,2021-09-27,18:20,13.0,22,1017,25.9,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12009,3237,2021-09-27,20:20,13.0,20,1018,16.7,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12010,3238,2021-09-27,22:20,14.0,20,1018,14.8,"10,00",2021,9,27,Bulut Tavanı ve Görüş Temiz,1
12011,3239,2021-09-28,00:20,15.0,19,1017,9.26,"10,00",2021,9,28,Bulut Tavanı ve Görüş Temiz,1
12012,3240,2021-09-28,02:20,14.0,17,1017,7.41,"10,00",2021,9,28,Bulut Tavanı ve Görüş Temiz,1
12013,3241,2021-09-28,04:20,15.0,18,1017,13.0,"10,00",2021,9,28,Bulut Tavanı ve Görüş Temiz,1
12014,3242,2021-09-28,06:20,14.0,18,1017,13.0,"10,00",2021,9,28,Bulut Tavanı ve Görüş Temiz,1
12015,3243,2021-09-28,08:20,14.0,19,1018,20.4,"10,00",2021,9,28,Parçalı Bulutlu,3
12016,3244,2021-09-28,10:20,13.0,20,1018,24.1,"10,00",2021,9,28,Çok bulutlu,2
12017,3245,2021-09-28,12:20,12.0,21,1018,22.2,"10,00",2021,9,28,Çok bulutlu,2
12018,3246,2021-09-28,14:20,12.0,22,1018,22.2,"10,00",2021,9,28,Parçalı Bulutlu,3
12019,3247,2021-09-28,16:20,12.0,21,1018,29.6,"10,00",2021,9,28,Parçalı Bulutlu,3
12020,3248,2021-09-28,18:20,12.0,20,1019,25.9,"10,00",2021,9,28,Parçalı Bulutlu,3
12021,3249,2021-09-28,20:20,13.0,19,1019,24.1,"10,00",2021,9,28,Parçalı Bulutlu,3
12022,3250,2021-09-28,22:20,14.0,19,1019,22.2,"10,00",2021,9,28,Parçalı Bulutlu,3
12023,3251,2021-09-29,00:20,13.0,18,1019,18.5,"10,00",2021,9,29,Parçalı Bulutlu,3
12024,3252,2021-09-29,02:20,14.0,18,1019,20.4,"10,00",2021,9,29,Parçalı Bulutlu,3
12025,3253,2021-09-29,04:20,13.0,18,1019,25.9,"10,00",2021,9,29,Parçalı Bulutlu,3
12026,3254,2021-09-29,06:20,13.0,18,1019,27.8,"10,00",2021,9,29,Çok bulutlu,2
12027,3255,2021-09-29,08:20,12.0,18,1020,29.6,"10,00",2021,9,29,Çok bulutlu,2
12028,3256,2021-09-29,10:20,11.0,20,1020,29.6,"10,00",2021,9,29,Çok bulutlu,2
12029,3257,2021-09-29,12:20,12.0,21,1020,27.8,"10,00",2021,9,29,Çok bulutlu,2
12030,3258,2021-09-29,14:20,13.0,21,1020,18.5,"10,00",2021,9,29,Çok bulutlu,2
12031,3259,2021-09-29,16:20,14.0,18,1020,29.6,"10,00",2021,9,29,Çok bulutlu,2
12032,3260,2021-09-29,18:20,13.0,19,1021,22.2,"10,00",2021,9,29,Çok bulutlu,2
12033,3261,2021-09-29,20:20,14.0,18,1021,11.1,"10,00",2021,9,29,Çok bulutlu,2
12034,3262,2021-09-29,22:20,13.0,18,1022,14.8,"10,00",2021,9,29,Çok bulutlu,2
12035,3263,2021-09-30,00:20,14.0,18,1022,22.2,"10,00",2021,9,30,Çok bulutlu,2
12036,3264,2021-09-30,02:20,14.0,16,1021,13.0,"10,00",2021,9,30,Çok bulutlu,2
12037,3265,2021-09-30,04:20,13.0,17,1021,13.0,"10,00",2021,9,30,Çok bulutlu,2
12038,3266,2021-09-30,06:20,11.0,16,1021,16.7,"10,00",2021,9,30,Çok bulutlu,2
12039,3267,2021-09-30,08:20,11.0,18,1022,16.7,"10,00",2021,9,30,Çok bulutlu,2
12040,3268,2021-09-30,10:20,10.0,19,1022,29.6,"10,00",2021,9,30,Çok bulutlu,2
12041,3269,2021-09-30,12:20,12.0,18,1022,33.3,"10,00",2021,9,30,Çok bulutlu,2
12042,3270,2021-09-30,14:20,11.0,21,1022,31.5,"10,00",2021,9,30,Çok bulutlu,2
12043,3271,2021-09-30,16:20,13.0,20,1021,38.9,"10,00",2021,9,30,Çok bulutlu,2
12044,3272,2021-09-30,18:20,10.0,18,1022,38.9,"10,00",2021,9,30,Parçalı Bulutlu,3
12045,3273,2021-09-30,20:20,9.0,17,1023,24.1,"10,00",2021,9,30,Çok bulutlu,2
12046,3274,2021-09-30,22:20,9.0,17,1023,22.2,"10,00",2021,9,30,Çok bulutlu,2
12047,3275,2021-10-01,00:20,9.0,16,1023,16.7,"10,00",2021,10,1,Çok bulutlu,2
12048,3276,2021-10-01,02:20,10.0,16,1023,18.5,"10,00",2021,10,1,Çok bulutlu,2
12049,3277,2021-10-01,04:20,11.0,16,1022,14.8,"10,00",2021,10,1,Çok bulutlu,2
12050,3278,2021-10-01,06:20,13.0,15,1022,18.5,"10,00",2021,10,1,Çok bulutlu,2
12051,3279,2021-10-01,08:20,13.0,14,1023,7.41,"10,00",2021,10,1,Çok bulutlu,2
12052,3280,2021-10-01,10:20,13.0,16,1023,14.8,"10,00",2021,10,1,Çok bulutlu,2
12053,3281,2021-10-01,12:20,13.0,17,1023,14.8,"10,00",2021,10,1,Çok bulutlu,2
12054,3282,2021-10-01,14:20,13.0,19,1022,27.8,"10,00",2021,10,1,Çok bulutlu,2
12055,3283,2021-10-01,16:20,14.0,16,1022,27.8,"10,00",2021,10,1,Çok bulutlu,2
12056,3284,2021-10-01,18:20,12.0,16,1022,27.8,"10,00",2021,10,1,Çok bulutlu,2
12057,3285,2021-10-01,20:20,9.0,16,1022,31.5,"10,00",2021,10,1,Parçalı Bulutlu,3
12058,3286,2021-10-01,22:20,11.0,16,1023,22.2,"10,00",2021,10,1,Çok bulutlu,2
12059,3287,2021-10-02,00:20,12.0,16,1022,14.8,"10,00",2021,10,2,Çok bulutlu,2
12060,3288,2021-10-02,02:20,11.0,15,1021,11.1,"10,00",2021,10,2,Çok bulutlu,2
12061,3289,2021-10-02,04:20,10.0,15,1021,7.41,"10,00",2021,10,2,Çok bulutlu,2
12062,3290,2021-10-02,06:20,11.0,15,1020,5.56,"10,00",2021,10,2,Çok bulutlu,2
12063,3291,2021-10-02,08:20,13.0,16,1021,9.26,"10,00",2021,10,2,Çok bulutlu,2
12064,3292,2021-10-02,10:20,13.0,17,1021,9.26,"10,00",2021,10,2,Çok bulutlu,2
12066,3294,2021-10-02,14:20,14.0,17,1020,22.2,"10,00",2021,10,2,Çok bulutlu,2
12067,3295,2021-10-02,16:20,14.0,15,1021,18.5,"10,00",2021,10,2,Çok bulutlu,2
12068,3296,2021-10-02,18:20,13.0,16,1021,22.2,"10,00",2021,10,2,Çok bulutlu,2
12069,3297,2021-10-02,20:20,11.0,16,1022,22.2,"10,00",2021,10,2,Çok bulutlu,2
12070,3298,2021-10-02,22:20,10.0,15,1022,9.26,"10,00",2021,10,2,Parçalı Bulutlu,3
12071,3299,2021-10-03,00:20,11.0,15,1022,11.1,"10,00",2021,10,3,Parçalı Bulutlu,3
12072,3300,2021-10-03,02:20,10.0,13,1022,7.41,"10,00",2021,10,3,Parçalı Bulutlu,3
12073,3301,2021-10-03,04:20,9.0,14,1022,7.41,"10,00",2021,10,3,Parçalı Bulutlu,3
12074,3302,2021-10-03,06:20,9.0,12,1022,5.56,"10,00",2021,10,3,Parçalı Bulutlu,3
12075,3303,2021-10-03,08:20,11.0,14,1022,1.85,"10,00",2021,10,3,Çok bulutlu,2
12076,3304,2021-10-03,10:20,10.0,18,1023,5.56,"10,00",2021,10,3,Çok bulutlu,2
12077,3305,2021-10-03,12:20,9.0,20,1023,18.5,"10,00",2021,10,3,Çok bulutlu,2
12078,3306,2021-10-03,14:20,10.0,20,1022,18.5,"10,00",2021,10,3,Çok bulutlu,2
12079,3307,2021-10-03,16:20,10.0,20,1022,22.2,"10,00",2021,10,3,Parçalı Bulutlu,3
12080,3308,2021-10-03,18:20,10.0,18,1023,22.2,"10,00",2021,10,3,Parçalı Bulutlu,3
12081,3309,2021-10-03,20:20,12.0,17,1023,16.7,"10,00",2021,10,3,Parçalı Bulutlu,3
12082,3310,2021-10-03,22:20,13.0,17,1023,13.0,"10,00",2021,10,3,Çok bulutlu,2
12083,3311,2021-10-04,00:20,13.0,17,1023,13.0,"10,00",2021,10,4,Çok bulutlu,2
12084,3312,2021-10-04,02:20,14.0,17,1023,5.56,"10,00",2021,10,4,Çok bulutlu,2
12085,3313,2021-10-04,04:20,13.0,16,1022,9.26,"10,00",2021,10,4,Çok bulutlu,2
12086,3314,2021-10-04,06:20,12.0,15,1023,9.26,"10,00",2021,10,4,Çok bulutlu,2
12087,3315,2021-10-04,08:20,12.0,16,1023,11.1,"10,00",2021,10,4,Çok bulutlu,2
12088,3316,2021-10-04,10:20,11.0,19,1024,25.9,"10,00",2021,10,4,Az Bulutlu,4
12089,3317,2021-10-04,12:20,11.0,21,1024,24.1,"10,00",2021,10,4,Çok bulutlu,2
12090,3318,2021-10-04,14:20,10.0,21,1023,27.8,"10,00",2021,10,4,Parçalı Bulutlu,3
12091,3319,2021-10-04,16:20,10.0,20,1023,25.9,"10,00",2021,10,4,Az Bulutlu,4
12092,3320,2021-10-04,18:20,11.0,18,1023,25.9,"10,00",2021,10,4,Az Bulutlu,4
12093,3321,2021-10-04,20:20,11.0,17,1023,14.8,"10,00",2021,10,4,Az Bulutlu,4
12094,3322,2021-10-04,22:20,11.0,17,1023,13.0,"10,00",2021,10,4,Parçalı Bulutlu,3
12095,3323,2021-10-05,00:20,12.0,17,1023,7.41,"10,00",2021,10,5,Çok bulutlu,2
12096,3324,2021-10-05,02:20,12.0,16,1023,11.1,"10,00",2021,10,5,Çok bulutlu,2
12097,3325,2021-10-05,04:20,11.0,16,1022,11.1,"10,00",2021,10,5,Parçalı Bulutlu,3
12098,3326,2021-10-05,06:20,10.0,15,1022,16.7,"10,00",2021,10,5,Parçalı Bulutlu,3
12099,3327,2021-10-05,08:20,10.0,16,1023,14.8,"10,00",2021,10,5,Az Bulutlu,4
12100,3328,2021-10-05,10:20,8.0,19,1023,25.9,"10,00",2021,10,5,Az Bulutlu,4
12101,3329,2021-10-05,12:20,6.0,19,1023,22.2,"10,00",2021,10,5,Az Bulutlu,4
12102,3330,2021-10-05,14:20,9.0,19,1023,24.1,"10,00",2021,10,5,Çok bulutlu,2
12103,3331,2021-10-05,16:20,9.0,19,1023,25.9,"10,00",2021,10,5,Çok bulutlu,2
12104,3332,2021-10-05,18:20,11.0,18,1024,29.6,"10,00",2021,10,5,Çok bulutlu,2
12105,3333,2021-10-05,20:20,10.0,17,1024,25.9,"10,00",2021,10,5,Çok bulutlu,2
12106,3334,2021-10-05,22:20,10.0,16,1024,22.2,"10,00",2021,10,5,Parçalı Bulutlu,3
12107,3335,2021-10-06,00:20,9.0,16,1024,13.0,"10,00",2021,10,6,Çok bulutlu,2
12108,3336,2021-10-06,02:20,9.0,15,1024,7.41,"10,00",2021,10,6,Çok bulutlu,2
12109,3337,2021-10-06,04:20,9.0,14,1023,7.41,"10,00",2021,10,6,Çok bulutlu,2
12110,3338,2021-10-06,06:20,10.0,14,1023,7.41,"10,00",2021,10,6,Çok bulutlu,2
12111,3339,2021-10-06,08:20,10.0,17,1023,16.7,"10,00",2021,10,6,Çok bulutlu,2
12112,3340,2021-10-06,10:20,9.0,18,1023,14.8,"10,00",2021,10,6,Çok bulutlu,2
12113,3341,2021-10-06,12:20,10.0,19,1023,13.0,"10,00",2021,10,6,Çok bulutlu,2
12114,3342,2021-10-06,14:20,10.0,18,1022,16.7,"10,00",2021,10,6,Çok bulutlu,2
12115,3343,2021-10-06,16:20,11.0,18,1022,16.7,"10,00",2021,10,6,Çok bulutlu,2
12116,3344,2021-10-06,18:20,11.0,18,1022,29.6,"10,00",2021,10,6,Çok bulutlu,2
12117,3345,2021-10-06,20:20,13.0,16,1022,25.9,"10,00",2021,10,6,Çok bulutlu,2
12118,3346,2021-10-06,22:20,12.0,16,1022,18.5,"10,00",2021,10,6,Çok bulutlu,2
12119,3347,2021-10-07,00:20,11.0,16,1022,16.7,"10,00",2021,10,7,Çok bulutlu,2
12120,3348,2021-10-07,02:20,11.0,16,1021,14.8,"10,00",2021,10,7,Çok bulutlu,2
12121,3349,2021-10-07,04:20,12.0,15,1020,16.7,"10,00",2021,10,7,Parçalı Bulutlu,3
12122,3350,2021-10-07,06:20,12.0,15,1020,9.26,"10,00",2021,10,7,Parçalı Bulutlu,3
12123,3351,2021-10-07,08:20,12.0,15,1020,24.1,"10,00",2021,10,7,Çok bulutlu,2
12124,3352,2021-10-07,10:20,13.0,18,1020,22.2,"10,00",2021,10,7,Çok bulutlu,2
12125,3353,2021-10-07,12:20,12.0,20,1020,20.4,"10,00",2021,10,7,Çok bulutlu,2
12126,3354,2021-10-07,14:20,12.0,20,1019,31.5,"10,00",2021,10,7,Parçalı Bulutlu,3
12127,3355,2021-10-07,16:20,11.0,20,1020,31.5,"10,00",2021,10,7,Parçalı Bulutlu,3
12128,3356,2021-10-07,18:20,11.0,18,1020,31.5,"10,00",2021,10,7,Parçalı Bulutlu,3
12129,3357,2021-10-07,20:20,11.0,17,1021,24.1,"10,00",2021,10,7,Parçalı Bulutlu,3
12130,3358,2021-10-07,22:20,12.0,17,1021,18.5,"10,00",2021,10,7,Az Bulutlu,4
12131,3359,2021-10-08,00:20,11.0,16,1021,14.8,"10,00",2021,10,8,Az Bulutlu,4
12132,3360,2021-10-08,02:20,11.0,15,1020,7.41,"10,00",2021,10,8,Bulut Tavanı ve Görüş Temiz,1
12133,3361,2021-10-08,04:20,12.0,15,1020,9.26,"10,00",2021,10,8,Parçalı Bulutlu,3
12134,3362,2021-10-08,06:20,14.0,16,1020,11.1,"10,00",2021,10,8,Parçalı Bulutlu,3
12135,3363,2021-10-08,08:20,14.0,17,1020,13.0,"10,00",2021,10,8,Parçalı Bulutlu,3
12136,3364,2021-10-08,10:20,14.0,19,1020,29.6,"10,00",2021,10,8,Çok bulutlu,2
